1.129999, 0, 0, 6.902377, 1.662766, 0, 283.773, -1750.555, -7.299119, 0.01343784, 0.1308036, 23.9778, 2.530424, 1.939194, 25.03549
 
12.7202, -0.0008322526, -0.007133557, 97.80132, 0, 0.0011154891789625391183399512, 53043.66, -2846.667, -7.299119, 0.01343784, 0.1308036, 390.4694, 2.665487, 1.769559, 17.65242
 
12.7302, -0.000706892, -0.007141879, 97.67393, 0, 0.0011141499854299796649308706, 52933.11, -2846.522, -7.299119, 0.01343784, 0.1308036, 390.1439, 2.665524, 1.769559, 17.65242
 
12.7402, -0.0006669759, -0.007148948, 97.54679, 0, 0.0011149784695854048913309257, 52822.82, -2846.378, -7.299119, 0.01343784, 0.1308036, 389.8187, 2.665561, 1.769559, 17.65242
 
12.7502, -0.0006516005, -0.007155618, 97.41991, 0, 0.0011164249899897524224889092, 52712.87, -2846.233, -7.299119, 0.01343784, 0.1308036, 389.4941, 2.665598, 1.769559, 17.65242
 
12.7602, -0.000500606, -0.007162134, 97.29325, 0, 0.0011140676577240747789162888, 52603.2, -2846.088, -7.299119, 0.01343784, 0.1308036, 389.1699, 2.665636, 1.769559, 17.65242
 
12.7702, -0.0004368116, -0.00716714, 97.16681, 0, 0.0011138989477670432768071346, 52493.76, -2845.943, -7.299119, 0.01343784, 0.1308036, 388.8459, 2.665673, 1.769559, 17.65242
 
12.7802, -0.0004687944, -0.007171507, 97.04063, 0, 0.0011163049691789245363902842, 52384.68, -2845.798, -7.299119, 0.01343784, 0.1308036, 388.5226, 2.66571, 1.769559, 17.65242
 
12.7902, -0.0003900888, -0.007176195, 96.91465, 0, 0.0011156617985612814324976943, 52275.84, -2845.653, -7.299119, 0.01343784, 0.1308036, 388.1996, 2.665748, 1.769559, 17.65242
 
12.8002, -0.000407556, -0.007180096, 96.78891, 0, 0.0011175925059574672822448713, 52167.27, -2845.509, -7.299119, 0.01343784, 0.1308036, 387.877, 2.665786, 1.769559, 17.65242
 
12.8102, -0.0004608945, -0.007184172, 96.66336, 0, 0.0011205629554494920971799013, 52058.95, -2845.364, -7.299119, 0.01343784, 0.1308036, 387.5546, 2.665823, 1.769559, 17.65242
 
12.8202, -0.00053241, -0.007188781, 96.53805, 0, 0.0011241349111976267636394589, 51950.95, -2845.219, -7.299119, 0.01343784, 0.1308036, 387.2328, 2.665861, 1.769559, 17.65242
 
12.8302, -0.000575714, -0.007194105, 96.41299, 0, 0.0011270293377876719496261172, 51843.22, -2845.074, -7.299119, 0.01343784, 0.1308036, 386.9114, 2.6659, 1.769559, 17.65242
 
12.8402, -0.0006096527, -0.007199862, 96.28812, 0, 0.0011297319953560186819443415, 51735.74, -2844.929, -7.299119, 0.01343784, 0.1308036, 386.5903, 2.665938, 1.769559, 17.65242
 
12.8502, -0.0007052753, -0.007205958, 96.16346, 0, 0.0011342437903187927503400007, 51628.51, -2844.784, -7.299119, 0.01343784, 0.1308036, 386.2695, 2.665976, 1.769559, 17.65242
 
12.8602, -0.0008030033, -0.007213011, 96.03906, 0, 0.0011389753820158481652195589, 51521.6, -2844.639, -7.299119, 0.01343784, 0.1308036, 385.9492, 2.666014, 1.769559, 17.65242
 
12.8702, -0.0008022577, -0.007221041, 95.91456, 0, 0.0011410637948581614302543814, 51414.95, -2844.485, -7.299119, 0.01343784, 0.1308036, 385.6294, 2.666051, 1.769559, 17.65242
 
12.8802, -0.0008503911, -0.007229063, 95.79057, 0, 0.0011445501228168902179747934, 51308.55, -2844.34, -7.299119, 0.01343784, 0.1308036, 385.3098, 2.666089, 1.769559, 17.65242
 
12.8902, -0.0008890372, -0.007237567, 95.66686, 0, 0.0011478459605904358306876374, 51202.49, -2844.195, -7.299119, 0.01343784, 0.1308036, 384.9909, 2.666128, 1.769559, 17.65242
 
12.9002, -0.000831989, -0.007246458, 95.54337, 0, 0.0011484650964082964313711111, 51096.67, -2844.05, -7.299119, 0.01343784, 0.1308036, 384.6723, 2.666167, 1.769559, 17.65242
 
12.9102, -0.0008132987, -0.007254777, 95.41975, 0, 0.0011500923213211699348284496, 50991.1, -2843.896, -7.299119, 0.01343784, 0.1308036, 384.3539, 2.666205, 1.769559, 17.65242
 
12.9202, -0.0008166578, -0.00726291, 95.29671, 0, 0.0011523251071894630404112011, 50885.85, -2843.751, -7.299119, 0.01343784, 0.1308036, 384.0363, 2.666244, 1.769559, 17.65242
 
12.9302, -0.0007131679, -0.007271077, 95.1736, 0, 0.0011514821613115014847688748, 50780.87, -2843.596, -7.299119, 0.01343784, 0.1308036, 383.7189, 2.666282, 1.769559, 17.65242
 
12.9402, -0.0007048644, -0.007278209, 95.05098, 0, 0.0011532211827094513445052052, 50676.12, -2843.452, -7.299119, 0.01343784, 0.1308036, 383.4018, 2.666322, 1.769559, 17.65242
 
12.9502, -0.0007180072, -0.007285257, 94.92825, 0, 0.0011555682837441672380131892, 50571.62, -2843.297, -7.299119, 0.01343784, 0.1308036, 383.0851, 2.66636, 1.769559, 17.65242
 
12.9602, -0.000805267, -0.007292437, 94.80608, 0, 0.0011600907068746692856858320, 50467.44, -2843.152, -7.299119, 0.01343784, 0.1308036, 382.769, 2.666399, 1.769559, 17.65242
 
12.9702, -0.0007947294, -0.00730049, 94.68383, 0, 0.0011619165581566405468665294, 50363.5, -2842.999, -7.299119, 0.01343784, 0.1308036, 382.4532, 2.666438, 1.769559, 17.65242
 
12.9802, -0.0007922996, -0.007308437, 94.56215, 0, 0.0011639624458330856063853753, 50259.89, -2842.853, -7.299119, 0.01343784, 0.1308036, 382.138, 2.666478, 1.769559, 17.65242
 
12.9902, -0.0007641916, -0.007316361, 94.44038, 0, 0.0011652559226272984236386331, 50156.54, -2842.699, -7.299119, 0.01343784, 0.1308036, 381.8231, 2.666517, 1.769559, 17.65242
 
13.0002, -0.0006916884, -0.007324003, 94.31908, 0, 0.0011652057984888729207342652, 50053.41, -2842.554, -7.299119, 0.01343784, 0.1308036, 381.5086, 2.666558, 1.769559, 17.65242
 
13.0102, -0.0006715782, -0.00733092, 94.19772, 0, 0.0011665713666000816027012184, 49950.53, -2842.4, -7.299119, 0.01343784, 0.1308036, 381.1943, 2.666596, 1.769559, 17.65242
 
13.0202, -0.0007124674, -0.007337635, 94.07662, 0, 0.0011696960160279685963317579, 49847.98, -2842.246, -7.299119, 0.01343784, 0.1308036, 380.8807, 2.666635, 1.769559, 17.65242
 
13.0302, -0.0006594753, -0.00734476, 93.95601, 0, 0.0011701284183163140190308702, 49745.65, -2842.101, -7.299119, 0.01343784, 0.1308036, 380.5674, 2.666677, 1.769559, 17.65242
 
13.0402, -0.0006831365, -0.007351355, 93.83528, 0, 0.0011727334595167350596295224, 49643.57, -2841.946, -7.299119, 0.01343784, 0.1308036, 380.2544, 2.666716, 1.769559, 17.65242
 
13.0502, -0.0006864005, -0.007358186, 93.71487, 0, 0.0011747763576828652538720976, 49541.82, -2841.793, -7.299119, 0.01343784, 0.1308036, 379.9421, 2.666756, 1.769559, 17.65242
 
13.0602, -0.0005973049, -0.00736505, 93.59461, 0, 0.0011740913864828396732976348, 49440.29, -2841.638, -7.299119, 0.01343784, 0.1308036, 379.63, 2.666795, 1.769559, 17.65242
 
13.0702, -0.0005731539, -0.007371023, 93.47455, 0, 0.0011751848128176010077671499, 49339, -2841.484, -7.299119, 0.01343784, 0.1308036, 379.3183, 2.666836, 1.769559, 17.65242
 
13.0802, -0.000585055, -0.007376754, 93.35472, 0, 0.0011773107999419083382812846, 49237.98, -2841.33, -7.299119, 0.01343784, 0.1308036, 379.0069, 2.666876, 1.769559, 17.65242
 
13.0902, -0.0006692928, -0.007382605, 93.23512, 0, 0.0011816130482519964039062029, 49137.24, -2841.175, -7.299119, 0.01343784, 0.1308036, 378.6961, 2.666916, 1.769559, 17.65242
 
13.1002, -0.0006033413, -0.007389298, 93.11578, 0, 0.0011815759652794981030999267, 49036.76, -2841.022, -7.299119, 0.01343784, 0.1308036, 378.3856, 2.666956, 1.769559, 17.65242
 
13.1102, -0.0006417539, -0.007395331, 92.99659, 0, 0.0011845505359306242975319080, 48936.5, -2840.868, -7.299119, 0.01343784, 0.1308036, 378.0754, 2.666997, 1.769559, 17.65242
 
13.1202, -0.0006713961, -0.007401749, 92.87769, 0, 0.0011873280281478736458439958, 48836.57, -2840.713, -7.299119, 0.01343784, 0.1308036, 377.7659, 2.667037, 1.769559, 17.65242
 
13.13021, -0.0006735869, -0.007408463, 92.75895, 0, 0.0011893327232503057816734286, 48736.86, -2840.559, -7.299119, 0.01343784, 0.1308036, 377.4566, 2.667079, 1.769559, 17.65242
 
13.14021, -0.0006566737, -0.007415199, 92.64043, 0, 0.0011907682496305007666790629, 48637.39, -2840.405, -7.299119, 0.01343784, 0.1308036, 377.1477, 2.66712, 1.769559, 17.65242
 
13.15021, -0.0007135837, -0.007421765, 92.52212, 0, 0.0011944031564903246733704240, 48538.15, -2840.251, -7.299119, 0.01343784, 0.1308036, 376.8391, 2.667161, 1.769559, 17.65242
 
13.16021, -0.0007869289, -0.007428901, 92.40376, 0, 0.0011986309791659035081516105, 48439.23, -2840.088, -7.299119, 0.01343784, 0.1308036, 376.5312, 2.667201, 1.769559, 17.65242
 
13.17021, -0.0007517416, -0.00743677, 92.28589, 0, 0.0011997005578050667436249180, 48340.53, -2839.934, -7.299119, 0.01343784, 0.1308036, 376.2235, 2.667243, 1.769559, 17.65242
 
13.18021, -0.0007648392, -0.007444288, 92.16821, 0, 0.0012021771705107994159719002, 48242.06, -2839.78, -7.299119, 0.01343784, 0.1308036, 375.9161, 2.667284, 1.769559, 17.65242
 
13.19021, -0.0007705929, -0.007451937, 92.05051, 0, 0.0012044526845704860386235889, 48143.92, -2839.616, -7.299119, 0.01343784, 0.1308036, 375.6094, 2.667325, 1.769559, 17.65242
 
13.20021, -0.0007636696, -0.007459642, 91.93332, 0, 0.0012063551120826517038134314, 48045.99, -2839.463, -7.299119, 0.01343784, 0.1308036, 375.303, 2.667367, 1.769559, 17.65242
 
13.21021, -0.0007243922, -0.007467279, 91.81602, 0, 0.0012072589553565548326119187, 47948.31, -2839.3, -7.299119, 0.01343784, 0.1308036, 374.9969, 2.667408, 1.769559, 17.65242
 
13.22021, -0.0007048333, -0.007474523, 91.68192, 0, 0.0012085741397382104775632776, 47850.84, -2838.611, -7.299119, 0.01343784, 0.1308036, 374.6911, 2.667379, 1.769559, 17.65242
 
13.23021, -0.0007564335, -0.007481571, 91.54237, 0, 0.0012119949385577532220337765, 47753.7, -2837.743, -7.299119, 0.01343784, 0.1308036, 374.3859, 2.667326, 1.769559, 17.65242
 
13.24021, -0.0007152291, -0.007489135, 91.40331, 0, 0.0012126565621338013061518809, 47656.76, -2836.884, -7.299119, 0.01343784, 0.1308036, 374.0811, 2.667275, 1.769559, 17.65242
 
13.25021, -0.0006437533, -0.007496288, 91.26421, 0, 0.0012123159486187774316568708, 47560.07, -2836.015, -7.299119, 0.01343784, 0.1308036, 373.7766, 2.667223, 1.769559, 17.65242
 
13.26021, -0.0006465487, -0.007502725, 91.12527, 0, 0.0012141431511246021996253305, 47463.59, -2835.144, -7.299119, 0.01343784, 0.1308036, 373.4723, 2.66717, 1.769559, 17.65242
 
13.27021, -0.0006314248, -0.007509191, 90.98688, 0, 0.0012154235860635371355495257, 47367.34, -2834.282, -7.299119, 0.01343784, 0.1308036, 373.1684, 2.66712, 1.769559, 17.65242
 
13.28021, -0.0007139181, -0.007515505, 90.84846, 0, 0.0012196995188744131114513307, 47271.42, -2833.408, -7.299119, 0.01343784, 0.1308036, 372.8651, 2.667066, 1.769559, 17.65242
 
13.29021, -0.0006749577, -0.007522644, 90.71023, 0, 0.0012203491415466475780490648, 47175.7, -2832.534, -7.299119, 0.01343784, 0.1308036, 372.5622, 2.667014, 1.769559, 17.65242
 
13.30021, -0.0007215407, -0.007529394, 90.5722, 0, 0.0012235925595856022297186846, 47080.2, -2831.658, -7.299119, 0.01343784, 0.1308036, 372.2595, 2.666961, 1.769559, 17.65242
 
13.31021, -0.00072044, -0.007536609, 90.43443, 0, 0.0012254312791254130956588616, 46984.95, -2830.782, -7.299119, 0.01343784, 0.1308036, 371.9572, 2.666909, 1.769559, 17.65242
 
13.32021, -0.0007530738, -0.007543813, 90.2969, 0, 0.0012283211336059119274581874, 46889.98, -2829.904, -7.299119, 0.01343784, 0.1308036, 371.6554, 2.666856, 1.769559, 17.65242
 
13.33021, -0.0007050333, -0.007551344, 90.15956, 0, 0.0012287438067047107112992299, 46795.23, -2829.025, -7.299119, 0.01343784, 0.1308036, 371.354, 2.666804, 1.769559, 17.65242
 
13.34021, -0.0006793839, -0.007558394, 90.02247, 0, 0.0012297859774418187023370159, 46700.73, -2828.144, -7.299119, 0.01343784, 0.1308036, 371.0529, 2.666752, 1.769559, 17.65242
 
13.35021, -0.0007249175, -0.007565188, 89.88554, 0, 0.0012330214009932308394268369, 46606.43, -2827.262, -7.299119, 0.01343784, 0.1308036, 370.7522, 2.6667, 1.769559, 17.65242
 
13.36021, -0.0007495886, -0.007572437, 89.74853, 0, 0.0012356785180471297500918046, 46512.36, -2826.37, -7.299119, 0.01343784, 0.1308036, 370.4517, 2.666646, 1.769559, 17.65242
 
13.37021, -0.0007790098, -0.007579933, 89.61211, 0, 0.0012385294202432037476984059, 46418.57, -2825.487, -7.299119, 0.01343784, 0.1308036, 370.1519, 2.666593, 1.769559, 17.65242
 
13.38021, -0.0007290592, -0.007587723, 89.47588, 0, 0.0012389222135216612668577730, 46325.02, -2824.601, -7.299119, 0.01343784, 0.1308036, 369.8523, 2.666542, 1.769559, 17.65242
 
13.39021, -0.0007141134, -0.007595013, 89.33955, 0, 0.0012403369875577791516681142, 46231.68, -2823.705, -7.299119, 0.01343784, 0.1308036, 369.5531, 2.666488, 1.769559, 17.65242
 
13.40021, -0.0007553641, -0.007602154, 89.20373, 0, 0.0012435114653253306121529065, 46138.58, -2822.817, -7.299119, 0.01343784, 0.1308036, 369.2542, 2.666436, 1.769559, 17.65242
 
13.41021, -0.0008275885, -0.007609708, 89.06779, 0, 0.0012477429475800455921966056, 46045.69, -2821.917, -7.299119, 0.01343784, 0.1308036, 368.9557, 2.666382, 1.769559, 17.65242
 
13.42021, -0.0008515535, -0.007617984, 88.93204, 0, 0.0012505615490472237831968414, 45953.02, -2821.017, -7.299119, 0.01343784, 0.1308036, 368.6574, 2.666328, 1.769559, 17.65242
 
13.43021, -0.000917654, -0.007626499, 88.79687, 0, 0.0012547694825934244495970708, 45860.63, -2820.124, -7.299119, 0.01343784, 0.1308036, 368.3597, 2.666276, 1.769559, 17.65242
 
13.44021, -0.0008914497, -0.007635675, 88.66158, 0, 0.0012561369735814257241195178, 45768.47, -2819.22, -7.299119, 0.01343784, 0.1308036, 368.0624, 2.666223, 1.769559, 17.65242
 
13.45021, -0.0008725895, -0.00764459, 88.5265, 0, 0.0012576954800019149923507644, 45676.52, -2818.315, -7.299119, 0.01343784, 0.1308036, 367.7654, 2.666169, 1.769559, 17.65242
 
13.46021, -0.0008240895, -0.007653316, 88.39162, 0, 0.0012582690913244965348484632, 45584.8, -2817.409, -7.299119, 0.01343784, 0.1308036, 367.4687, 2.666116, 1.769559, 17.65242
 
13.47021, -0.0008722194, -0.007661557, 88.25693, 0, 0.0012618716263953635811993924, 45493.28, -2816.501, -7.299119, 0.01343784, 0.1308036, 367.1723, 2.666063, 1.769559, 17.65242
 
13.48021, -0.0008603458, -0.007670279, 88.1225, 0, 0.0012636208377923671400672377, 45402.06, -2815.591, -7.299119, 0.01343784, 0.1308036, 366.8766, 2.66601, 1.769559, 17.65242
 
13.49021, -0.0007493414, -0.007678883, 87.98825, 0, 0.0012621440715354435202917295, 45311.04, -2814.681, -7.299119, 0.01343784, 0.1308036, 366.5811, 2.665957, 1.769559, 17.65242
 
13.50021, -0.0006983334, -0.007686376, 87.8542, 0, 0.0012624182257301001122526795, 45220.25, -2813.768, -7.299119, 0.01343784, 0.1308036, 366.2859, 2.665904, 1.769559, 17.65242
 
13.51021, -0.0006569084, -0.00769336, 87.72034, 0, 0.0012629148169767108242973562, 45129.67, -2812.854, -7.299119, 0.01343784, 0.1308036, 365.9911, 2.665852, 1.769559, 17.65242
 
13.52021, -0.0006121553, -0.007699929, 87.58667, 0, 0.0012632314244759730751956888, 45039.31, -2811.938, -7.299119, 0.01343784, 0.1308036, 365.6966, 2.665799, 1.769559, 17.65242
 
13.53021, -0.0006369591, -0.00770605, 87.45288, 0, 0.0012657375153036972555470777, 44949.15, -2811.01, -7.299119, 0.01343784, 0.1308036, 365.4024, 2.665744, 1.769559, 17.65242
 
13.54021, -0.0006425696, -0.00771242, 87.31957, 0, 0.0012676607631642245174443954, 44859.21, -2810.091, -7.299119, 0.01343784, 0.1308036, 365.1086, 2.665692, 1.769559, 17.65242
 
13.55021, -0.0007014407, -0.007718846, 87.1862, 0, 0.0012713361065542371705627681, 44769.55, -2809.16, -7.299119, 0.01343784, 0.1308036, 364.8153, 2.665637, 1.769559, 17.65242
 
13.56021, -0.0006325966, -0.00772586, 87.05335, 0, 0.0012709247202781622518996990, 44680.12, -2808.237, -7.299119, 0.01343784, 0.1308036, 364.5224, 2.665585, 1.769559, 17.65242
 
13.57022, -0.0006461964, -0.007732186, 86.92037, 0, 0.0012731031493416896157320613, 44590.88, -2807.303, -7.299119, 0.01343784, 0.1308036, 364.2297, 2.66553, 1.769559, 17.65242
 
13.58022, -0.0006279414, -0.007738648, 86.7876, 0, 0.0012742560309426565768600545, 44501.87, -2806.367, -7.299119, 0.01343784, 0.1308036, 363.9374, 2.665476, 1.769559, 17.65242
 
13.59022, -0.0006901278, -0.007744927, 86.65495, 0, 0.0012780327230580905309789402, 44413.05, -2805.429, -7.299119, 0.01343784, 0.1308036, 363.6454, 2.665422, 1.769559, 17.65242
 
13.60022, -0.0007180157, -0.007751829, 86.52254, 0, 0.0012807841138782787098097688, 44324.47, -2804.49, -7.299119, 0.01343784, 0.1308036, 363.3537, 2.665368, 1.769559, 17.65242
 
13.61022, -0.0007635249, -0.007759009, 86.39033, 0, 0.0012841675715088216466486982, 44236.14, -2803.547, -7.299119, 0.01343784, 0.1308036, 363.0627, 2.665314, 1.769559, 17.65242
 
13.62022, -0.0007297318, -0.007766644, 86.25835, 0, 0.0012849974219068655941394931, 44148.03, -2802.605, -7.299119, 0.01343784, 0.1308036, 362.7719, 2.66526, 1.769559, 17.65242
 
13.63022, -0.0007033671, -0.007773941, 86.12652, 0, 0.0012860147790692315036552423, 44060.13, -2801.66, -7.299119, 0.01343784, 0.1308036, 362.4815, 2.665206, 1.769559, 17.65242
 
13.64022, -0.0007193931, -0.007780975, 85.99487, 0, 0.0012884003235973220587881510, 43972.43, -2800.712, -7.299119, 0.01343784, 0.1308036, 362.1913, 2.665153, 1.769559, 17.65242
 
13.65022, -0.0007534653, -0.007788169, 85.86308, 0, 0.0012914159381356208868900730, 43884.95, -2799.753, -7.299119, 0.01343784, 0.1308036, 361.9016, 2.665097, 1.769559, 17.65242
 
13.66022, -0.0007559837, -0.007795704, 85.73175, 0, 0.0012934356789030996874388886, 43797.67, -2798.801, -7.299119, 0.01343784, 0.1308036, 361.6121, 2.665044, 1.769559, 17.65242
 
13.67022, -0.0008234086, -0.007803264, 85.6003, 0, 0.0012976379939089918623266261, 43710.59, -2797.838, -7.299119, 0.01343784, 0.1308036, 361.3229, 2.664988, 1.769559, 17.65242
 
13.68022, -0.0008687553, -0.007811498, 85.46943, 0, 0.0013012171917168228154522546, 43623.8, -2796.882, -7.299119, 0.01343784, 0.1308036, 361.0343, 2.664935, 1.769559, 17.65242
 
13.69022, -0.0007770547, -0.007820186, 85.33842, 0, 0.0013002563321130125428633195, 43537.21, -2795.916, -7.299119, 0.01343784, 0.1308036, 360.7461, 2.66488, 1.769559, 17.65242
 
13.70022, -0.000766698, -0.007827957, 85.20757, 0, 0.0013018804781994288461172035, 43450.83, -2794.946, -7.299119, 0.01343784, 0.1308036, 360.4581, 2.664825, 1.769559, 17.65242
 
13.71022, -0.0007272938, -0.007835624, 85.07686, 0, 0.0013025030368435036576947576, 43364.64, -2793.973, -7.299119, 0.01343784, 0.1308036, 360.1705, 2.664771, 1.769559, 17.65242
 
13.72022, -0.0007085611, -0.007842897, 84.94634, 0, 0.0013037572931838594258550604, 43278.67, -2792.999, -7.299119, 0.01343784, 0.1308036, 359.8832, 2.664716, 1.769559, 17.65242
 
13.73022, -0.0007178134, -0.007849982, 84.81601, 0, 0.0013059294585461094147050484, 43192.9, -2792.023, -7.299119, 0.01343784, 0.1308036, 359.5962, 2.664661, 1.769559, 17.65242
 
13.74022, -0.000697162, -0.00785716, 84.68579, 0, 0.0013070988368587889214280601, 43107.32, -2791.044, -7.299119, 0.01343784, 0.1308036, 359.3095, 2.664607, 1.769559, 17.65242
 
13.75022, -0.0007654282, -0.007864132, 84.55547, 0, 0.0013112647349824375461807545, 43021.96, -2790.053, -7.299119, 0.01343784, 0.1308036, 359.0232, 2.664551, 1.769559, 17.65242
 
13.76022, -0.0007888595, -0.007871786, 84.42557, 0, 0.0013140195028667559148243137, 42936.79, -2789.069, -7.299119, 0.01343784, 0.1308036, 358.7372, 2.664496, 1.769559, 17.65242
 
13.77022, -0.0007807918, -0.007879674, 84.29557, 0, 0.0013157354936324027334516806, 42851.82, -2788.073, -7.299119, 0.01343784, 0.1308036, 358.4514, 2.66444, 1.769559, 17.65242
 
13.78022, -0.0008734392, -0.007887483, 84.16596, 0, 0.0013208953469698996607470167, 42767.05, -2787.084, -7.299119, 0.01343784, 0.1308036, 358.166, 2.664386, 1.769559, 17.65242
 
13.79022, -0.0009073637, -0.007896217, 84.03635, 0, 0.0013241973908328381976080431, 42682.57, -2786.082, -7.299119, 0.01343784, 0.1308036, 357.8812, 2.66433, 1.769559, 17.65242
 
13.80022, -0.000818592, -0.00790529, 83.90688, 0, 0.0013233306630012980693180478, 42598.28, -2785.079, -7.299119, 0.01343784, 0.1308036, 357.5967, 2.664275, 1.769559, 17.65242
 
13.81022, -0.0007962371, -0.007913477, 83.77757, 0, 0.0013245999121974373912852342, 42514.18, -2784.073, -7.299119, 0.01343784, 0.1308036, 357.3125, 2.66422, 1.769559, 17.65242
 
13.82022, -0.0007706941, -0.00792144, 83.64839, 0, 0.0013257186969337554810241269, 42430.29, -2783.064, -7.299119, 0.01343784, 0.1308036, 357.0287, 2.664165, 1.769559, 17.65242
 
13.83022, -0.0007400379, -0.007929146, 83.51933, 0, 0.0013266135869817129105575513, 42346.58, -2782.051, -7.299119, 0.01343784, 0.1308036, 356.7451, 2.66411, 1.769559, 17.65242
 
13.84022, -0.0007498877, -0.007936547, 83.39019, 0, 0.0013288606677083039803676654, 42263.09, -2781.028, -7.299119, 0.01343784, 0.1308036, 356.4619, 2.664053, 1.769559, 17.65242
 
13.85022, -0.0007420535, -0.007944046, 83.26144, 0, 0.0013305096337822502443079658, 42179.79, -2780.009, -7.299119, 0.01343784, 0.1308036, 356.179, 2.663998, 1.769559, 17.65242
 
13.86022, -0.0007282752, -0.007951466, 83.13255, 0, 0.0013319355210195979265791968, 42096.68, -2778.979, -7.299119, 0.01343784, 0.1308036, 355.8964, 2.663941, 1.769559, 17.65242
 
13.87022, -0.0007666901, -0.007958749, 83.00381, 0, 0.0013351610411683030436967248, 42013.78, -2777.945, -7.299119, 0.01343784, 0.1308036, 355.6141, 2.663885, 1.769559, 17.65242
 
13.88022, -0.0007732956, -0.007966416, 82.87521, 0, 0.0013373401726242831921498314, 41931.07, -2776.909, -7.299119, 0.01343784, 0.1308036, 355.3322, 2.663828, 1.769559, 17.65242
 
13.89022, -0.0007860468, -0.007974149, 82.74677, 0, 0.0013397460943650653733669393, 41848.56, -2775.87, -7.299119, 0.01343784, 0.1308036, 355.0505, 2.663772, 1.769559, 17.65242
 
13.90022, -0.0008365373, -0.007982009, 82.61842, 0, 0.0013435016784279449811544162, 41766.24, -2774.826, -7.299119, 0.01343784, 0.1308036, 354.7692, 2.663716, 1.769559, 17.65242
 
13.91022, -0.0008559015, -0.007990374, 82.49001, 0, 0.0013462472257206067210397890, 41684.18, -2773.771, -7.299119, 0.01343784, 0.1308036, 354.4884, 2.663658, 1.769559, 17.65242
 
13.92022, -0.0007423508, -0.007998933, 82.36201, 0, 0.0013443330741786482447476579, 41602.32, -2772.721, -7.299119, 0.01343784, 0.1308036, 354.208, 2.663603, 1.769559, 17.65242
 
13.93022, -0.0007074795, -0.008006357, 82.23389, 0, 0.0013449984632439072630572948, 41520.66, -2771.659, -7.299119, 0.01343784, 0.1308036, 353.9279, 2.663546, 1.769559, 17.65242
 
13.94022, -0.0006457549, -0.008013432, 82.10588, 0, 0.0013446478663543504533706528, 41439.19, -2770.594, -7.299119, 0.01343784, 0.1308036, 353.6481, 2.663489, 1.769559, 17.65242
 
13.95022, -0.0006248591, -0.00801989, 81.97803, 0, 0.0013456370926943046526346314, 41357.91, -2769.525, -7.299119, 0.01343784, 0.1308036, 353.3687, 2.663432, 1.769559, 17.65242
 
13.96022, -0.0006102446, -0.008026138, 81.85028, 0, 0.0013468103182924405753857563, 41276.83, -2768.453, -7.299119, 0.01343784, 0.1308036, 353.0895, 2.663376, 1.769559, 17.65242
 
13.97022, -0.0005805861, -0.00803224, 81.72263, 0, 0.0013474192370445115718844084, 41195.93, -2767.376, -7.299119, 0.01343784, 0.1308036, 352.8107, 2.663319, 1.769559, 17.65242
 
13.98022, -0.000577219, -0.008038046, 81.59511, 0, 0.0013489132259665890844407180, 41115.23, -2766.295, -7.299119, 0.01343784, 0.1308036, 352.5321, 2.663263, 1.769559, 17.65242
 
13.99022, -0.000580365, -0.008043818, 81.46738, 0, 0.0013506312593221718758587760, 41034.71, -2765.201, -7.299119, 0.01343784, 0.1308036, 352.2539, 2.663205, 1.769559, 17.65242
 
14.00023, -0.0005733212, -0.008049622, 81.33985, 0, 0.0013519888368339778926174664, 40954.4, -2764.104, -7.299119, 0.01343784, 0.1308036, 351.976, 2.663147, 1.769559, 17.65242
 
14.01023, -0.0006509817, -0.008055355, 81.21239, 0, 0.0013563781036396128084977301, 40874.27, -2763.001, -7.299119, 0.01343784, 0.1308036, 351.6985, 2.66309, 1.769559, 17.65242
 
14.02023, -0.0006838893, -0.008061865, 81.08503, 0, 0.0013592926146375648901707262, 40794.33, -2761.895, -7.299119, 0.01343784, 0.1308036, 351.4212, 2.663032, 1.769559, 17.65242
 
14.03023, -0.0007569923, -0.008068704, 80.95777, 0, 0.0013637161285346627481735148, 40714.58, -2760.785, -7.299119, 0.01343784, 0.1308036, 351.1442, 2.662975, 1.769559, 17.65242
 
14.04023, -0.0008278665, -0.008076274, 80.83037, 0, 0.0013681883343509078116922306, 40635.02, -2759.661, -7.299119, 0.01343784, 0.1308036, 350.8676, 2.662916, 1.769559, 17.65242
 
14.05023, -0.0008774284, -0.008084552, 80.70304, 0, 0.0013720134317885333434837634, 40555.66, -2758.532, -7.299119, 0.01343784, 0.1308036, 350.5912, 2.662857, 1.769559, 17.65242
 
14.06023, -0.000897581, -0.008093326, 80.57582, 0, 0.0013748576287237240149370939, 40476.47, -2757.399, -7.299119, 0.01343784, 0.1308036, 350.3152, 2.662798, 1.769559, 17.65242
 
14.07023, -0.0009521806, -0.008102302, 80.44868, 0, 0.0013789904738048241109432159, 40397.49, -2756.26, -7.299119, 0.01343784, 0.1308036, 350.0396, 2.66274, 1.769559, 17.65242
 
14.08023, -0.001022824, -0.008111824, 80.32162, 0, 0.0013838055353271719662622191, 40318.67, -2755.117, -7.299119, 0.01343784, 0.1308036, 349.7642, 2.662683, 1.769559, 17.65242
 
14.09023, -0.001108147, -0.008122052, 80.03826, 0, 0.001386931507709937118272, 40240.06, -2748.597, -7.299119, 0.01343784, 0.1308036, 349.4891, 2.662445, 1.769559, 17.65242
 
